time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-06T12:45:26.260Z,46.8781666666667,-121.955833333333,9.73,0.58,ml,17,171,0.01144,0.12,uw,uw61689562,2020-11-08T19:15:46.000Z,"14 km NNE of Ashford, Washington",earthquake,0.56,0.49,0.0807114677004709,3,reviewed,uw,uw
2020-11-06T12:27:18.580Z,35.7216667,-117.7,10.97,0.57,ml,9,109,0.05045,0.13,ci,ci39458935,2020-11-06T14:12:39.013Z,"11km N of Ridgecrest, CA",earthquake,0.48,0.46,0.216,8,reviewed,ci,ci
2020-11-06T12:23:10.510Z,37.6428333,-118.8966667,2.37,0.36,md,12,63,0.001564,0.04,nc,nc73478646,2020-11-06T18:21:06.080Z,"7km E of Mammoth Lakes, CA",earthquake,0.32,0.55,0.169,9,reviewed,nc,nc
2020-11-06T12:21:05.280Z,47.598,-114.311,-0.01,-0.12,ml,7,116,0.15,0.11,mb,mb80473539,2020-11-07T00:03:27.420Z,"12 km SW of Kerr, Montana",earthquake,0.42,1.51,,0,reviewed,mb,mb
2020-11-06T12:18:57.640Z,33.4136667,-116.4101667,11,0.74,ml,29,72,0.09847,0.17,ci,ci39458927,2020-11-06T14:12:57.353Z,"18km N of Borrego Springs, CA",earthquake,0.31,0.57,0.157,15,reviewed,ci,ci
2020-11-06T12:18:27.630Z,32.957,-116.4138333,10.2,0.87,ml,25,78,0.09289,0.22,ci,ci39458919,2020-11-06T14:13:18.847Z,"18km NE of Pine Valley, CA",earthquake,0.33,0.7,0.127,14,reviewed,ci,ci
2020-11-06T12:15:27.580Z,33.6871667,-116.7391667,17.73,1.94,ml,100,17,0.03174,0.17,ci,ci39458911,2020-11-06T20:40:53.810Z,"6km SSW of Idyllwild, CA",earthquake,0.12,0.2,0.169,83,reviewed,ci,ci
2020-11-06T12:06:54.990Z,37.6261667,-119.0243333,2.36,0.25,md,11,87,0.01358,0.05,nc,nc73478641,2020-11-06T18:07:05.985Z,"4km WSW of Mammoth Lakes, CA",earthquake,0.7,1.08,0.133,9,reviewed,nc,nc
2020-11-06T12:05:37.540Z,37.62,-119.0228333,1.75,0.68,md,21,81,0.007306,0.07,nc,nc73478636,2020-11-06T17:53:04.067Z,"4km WSW of Mammoth Lakes, CA",earthquake,0.22,0.4,0.33,16,reviewed,nc,nc
2020-11-06T12:00:38.100Z,38.564,-112.6241667,8.35,0.97,md,7,170,0.1459,0.07,uu,uu60417292,2020-11-06T17:53:46.160Z,"30 km SSW of Kanosh, Utah",earthquake,1.51,2.09,0.289,4,reviewed,uu,uu
2020-11-06T11:50:51.060Z,34.0015,-117.1773333,8.54,0.73,ml,32,76,0.05412,0.18,ci,ci39458903,2020-11-06T19:24:23.860Z,"6km S of Redlands, CA",earthquake,0.24,0.53,0.144,12,reviewed,ci,ci
2020-11-06T11:48:11.540Z,38.1502,-117.8402,10.3,1.8,ml,16,71.3,0.008,0.11,nn,nn00782103,2020-11-06T12:54:48.354Z,"35 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-11-06T11:48:11.370Z,35.8821667,-117.6843333,5.61,1.35,ml,27,45,0.07115,0.12,ci,ci39458895,2020-11-06T19:10:06.320Z,"21km ESE of Little Lake, CA",earthquake,0.15,0.49,0.156,17,reviewed,ci,ci
2020-11-06T11:31:29.760Z,60.2827,-141.1403,16.1,1.6,ml,,,,0.43,ak,ak020eaiveq8,2020-11-06T11:35:59.344Z,"113 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-06T11:27:45.040Z,38.1837,-117.9632,3,0.5,ml,11,92.39,0.026,0.07,nn,nn00782102,2020-11-06T11:48:46.197Z,"26 km SSE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-11-06T11:23:41.190Z,38.1577,-117.9687,12.9,1.3,ml,17,105.74,0.023,0.13,nn,nn00782099,2020-11-06T11:29:27.751Z,"28 km SSE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-11-06T11:18:37.657Z,59.6405,-153.3113,107,1.8,ml,,,,0.61,ak,ak020eaisn08,2020-11-06T11:53:13.040Z,"47 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-06T11:13:20.830Z,32.748,-115.8261667,9.33,1.8,ml,39,51,0.1289,0.24,ci,ci39458887,2020-11-06T19:03:52.500Z,"16km E of Ocotillo, CA",earthquake,0.28,0.67,0.169,39,reviewed,ci,ci
2020-11-06T11:09:14.990Z,38.1632,-118.04,13,1.7,ml,21,76.83,0.145,0.07,nn,nn00782094,2020-11-06T11:12:28.460Z,"25 km SSE of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-11-06T11:06:44.841Z,58.9821,-153.089,67.5,2.1,ml,,,,0.49,ak,ak020eaiq2z5,2020-11-06T11:39:08.040Z,"78 km WSW of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-06T11:05:23.760Z,46.8813333,-112.515,10.81,1.85,ml,22,63,0.046,0.24,mb,mb80473404,2020-11-10T21:00:59.990Z,"15 km ESE of Lincoln, Montana",earthquake,0.45,0.65,0.225,10,reviewed,mb,mb
2020-11-06T11:05:01.290Z,33.9135,-116.8743333,12.1,1.38,ml,51,32,0.0887,0.16,ci,ci39458879,2020-11-06T14:14:49.120Z,"1km S of Banning, CA",earthquake,0.2,0.53,0.174,27,reviewed,ci,ci
2020-11-06T11:03:50.840Z,36.5285,-98.9905,7.42,1.93,ml,58,65,0,0.16,ok,ok2020vvfw,2020-11-06T13:51:01.360Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.22,26,reviewed,ok,ok
2020-11-06T11:03:12.370Z,38.1747,-117.8228,12.4,1.2,ml,18,74.05,0.028,0.06,nn,nn00782091,2020-11-06T11:10:08.269Z,"34 km SE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-11-06T10:59:28.150Z,44.2505,-115.1098333,7.1,2.01,ml,8,79,0.852,0.3,mb,mb80473399,2020-11-10T00:33:53.650Z,"14 km WNW of Stanley, Idaho",earthquake,0.88,2.44,0.148,7,reviewed,mb,mb
2020-11-06T10:58:51.150Z,40.4535,-121.5138333,3.61,0.97,md,6,106,0.01117,0.04,nc,nc73478616,2020-11-06T17:14:54.624Z,"12km NNE of Mineral, CA",earthquake,0.88,0.82,0.049,6,reviewed,nc,nc
2020-11-06T10:55:08.880Z,36.5323333,-89.5925,7.82,1.8,md,31,38,0.04121,0.06,nm,nm60313957,2020-11-06T16:19:11.140Z,"2 km NE of Marston, Missouri",earthquake,0.26,0.5,0.147,21,reviewed,nm,nm
2020-11-06T10:50:17.360Z,40.4395,-121.3466667,7.21,1.21,md,8,142,0.07242,0.12,nc,nc73478611,2020-11-06T18:50:05.267Z,"18km NNW of Chester, CA",earthquake,1.01,1.14,0.092,8,reviewed,nc,nc
2020-11-06T10:48:38.380Z,35.9305,-117.6655,3.91,0.65,ml,20,50,0.02126,0.09,ci,ci39458871,2020-11-06T18:45:40.274Z,"22km E of Little Lake, CA",earthquake,0.13,0.21,0.175,5,reviewed,ci,ci
2020-11-06T10:39:38.750Z,38.8284988,-122.8128357,2.14,0.56,md,9,120,0.005534,0.01,nc,nc73478606,2020-11-06T10:55:05.312Z,"8km NW of The Geysers, CA",earthquake,0.52,0.96,,1,automatic,nc,nc
2020-11-06T10:38:51.260Z,38.1682,-118.0582,2.7,0.4,ml,10,196.11,0.032,0.06,nn,nn00782090,2020-11-06T11:04:06.290Z,"25 km S of Mina, Nevada",earthquake,,9.7,,,automatic,nn,nn
2020-11-06T10:33:07.822Z,63.2034,-149.4398,84.1,1.7,ml,,,,0.43,ak,ak020eaiacv8,2020-11-06T10:40:32.367Z,"32 km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-06T10:30:42.508Z,38.1467,-118.0286,2.3,2,ml,21,76.96,0.023,0.1301,nn,nn00782086,2020-11-06T22:32:59.324Z,"27 km SSE of Mina, Nevada",earthquake,,0.7,0.41,10,reviewed,nn,nn
2020-11-06T10:23:52.909Z,36.52366667,-98.9965,7.95,0.91,ml,23,148,0.04409134777,0.13,ok,ok2020vven,2020-11-10T19:47:52.579Z,"8 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.16,5,reviewed,ok,ok
2020-11-06T10:22:48.399Z,6.9128,-73.0505,146.46,4.3,mb,,135,1.014,0.89,us,us7000cba1,2020-11-06T10:37:52.040Z,"8 km S of Piedecuesta, Colombia",earthquake,4.6,8.1,0.096,31,reviewed,us,us
2020-11-06T10:16:52.030Z,36.7507,-115.8013,5.7,0.6,ml,18,282.61,0.165,0.08,nn,nn00782084,2020-11-06T10:31:28.064Z,"23 km NNW of Indian Springs, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-06T10:04:48.860Z,38.8289986,-122.8133316,2.09,0.68,md,18,44,0.006147,0.02,nc,nc73478596,2020-11-06T10:23:06.124Z,"8km NW of The Geysers, CA",earthquake,0.24,0.56,0.06,2,automatic,nc,nc
2020-11-06T10:00:30.910Z,38.4118333,-112.842,4.32,0.76,md,12,99,0.04931,0.16,uu,uu60417287,2020-11-06T17:36:48.920Z,"14 km E of Milford, Utah",earthquake,0.47,1.18,0.443,4,reviewed,uu,uu
2020-11-06T09:54:25.190Z,38.2438,-117.6958,3.5,0.8,ml,14,92.53,0.035,0.03,nn,nn00782082,2020-11-06T10:17:46.480Z,"39 km ESE of Mina, Nevada",earthquake,,4.9,,,automatic,nn,nn
2020-11-06T09:54:08.880Z,44.1198333,-115.0928333,13.05,2.4,ml,15,80,0.743,0.23,mb,mb80473389,2020-11-07T15:34:39.630Z,"16 km SW of Stanley, Idaho",earthquake,0.51,1.48,0.141,8,reviewed,mb,mb
2020-11-06T09:52:36.565Z,62.6577,-148.4028,49.1,1.7,ml,,,,0.71,ak,ak020eaht20p,2020-11-06T09:57:27.479Z,"86 km SSE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-06T09:46:24.220Z,38.1785,-117.9395,8.2,1.4,ml,19,72.38,0.018,0.17,nn,nn00782077,2020-11-06T09:56:07.723Z,"27 km SSE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-11-06T09:39:19.220Z,38.1625,-117.8378,8.7,0.9,ml,14,100.79,0.027,0.03,nn,nn00782074,2020-11-06T09:47:26.632Z,"34 km SE of Mina, Nevada",earthquake,,5,,,automatic,nn,nn
2020-11-06T09:22:01.700Z,33.5811667,-117.2285,14.95,0.72,ml,38,46,0.03338,0.2,ci,ci39458863,2020-11-06T18:18:11.417Z,"3km NNW of Murrieta, CA",earthquake,0.24,0.46,0.125,18,reviewed,ci,ci
2020-11-06T09:20:53.050Z,38.8341675,-122.8079987,2.41,0.56,md,11,74,0.01088,0.01,nc,nc73478586,2020-11-06T09:35:04.817Z,"8km W of Cobb, CA",earthquake,0.37,0.94,,1,automatic,nc,nc
2020-11-06T09:17:07.290Z,40.9587,143.1809,26.2,4.9,mb,,138,1.055,0.52,us,us7000cb9j,2020-11-06T09:33:27.040Z,"150 km ENE of Hachinohe, Japan",earthquake,7.9,2.6,0.065,75,reviewed,us,us
2020-11-06T09:12:17.370Z,17.9568,-67.1036,9,2.58,md,17,237,0.05,0.14,pr,pr2020311003,2020-11-06T09:34:55.290Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.52,0.39,0.44,6,reviewed,pr,pr
2020-11-06T09:11:54.620Z,37.6073333,-118.8711667,1.63,0.13,md,5,249,0.01334,0.07,nc,nc73478581,2020-11-06T17:14:05.618Z,"10km ESE of Mammoth Lakes, CA",earthquake,1.98,0.67,0.382,4,reviewed,nc,nc
2020-11-06T09:09:34.002Z,61.1636,-151.3536,83.3,2.1,ml,,,,0.57,ak,ak020eahju4r,2020-11-06T11:01:56.040Z,"14 km W of Beluga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-06T09:05:27.401Z,54.0373,-159.6568,23.16,4.5,mb,,172,0.796,0.73,us,us7000cb9f,2020-11-06T16:50:44.421Z,"154 km SSE of Sand Point, Alaska",earthquake,8,7.2,0.121,20,reviewed,us,us
2020-11-06T09:03:16.370Z,37.6003333,-113.0643333,10.02,2,ml,14,88,0.01905,0.13,uu,uu60417277,2020-11-06T20:09:42.150Z,"8 km S of Cedar City, Utah",earthquake,0.3,0.55,0.248,3,reviewed,uu,uu
2020-11-06T08:56:38.855Z,40.9928,143.2504,16.47,5.5,mww,,71,1.023,0.94,us,us7000cb99,2020-11-07T09:03:49.741Z,"157 km ENE of Hachinohe, Japan",earthquake,5.5,3.5,0.059,28,reviewed,us,us
2020-11-06T08:55:46.060Z,38.2128,-117.7907,11.4,0.6,ml,10,95.6,0.044,0.02,nn,nn00782068,2020-11-06T09:06:25.834Z,"34 km SE of Mina, Nevada",earthquake,,6.3,,,automatic,nn,nn
2020-11-06T08:47:58.320Z,36.6071663,-121.2041702,6.77,1.77,md,12,156,0.03848,0.05,nc,nc73478566,2020-11-06T11:26:05.486Z,"10km NNW of Pinnacles, CA",earthquake,0.42,0.67,0.25,12,automatic,nc,nc
2020-11-06T08:37:00.249Z,38.1639,-117.827,7.1,2.5,ml,24,55.46,0.035,0.1228,nn,nn00782062,2020-11-06T18:29:09.971Z,"35 km SE of Mina, Nevada",earthquake,,0.7,0.34,11,reviewed,nn,nn
2020-11-06T08:27:09.286Z,38.1478,-117.9128,8.9,1.5,ml,23,79.63,0.034,0.1331,nn,nn00782060,2020-11-06T22:10:52.598Z,"31 km SSE of Mina, Nevada",earthquake,,0.7,0.19,12,reviewed,nn,nn
2020-11-06T08:25:08.870Z,40.2869987,-124.5548325,19.37,3.18,ml,23,234,0.2231,0.12,nc,nc73478556,2020-11-06T20:42:51.582Z,"23km W of Petrolia, CA",earthquake,1.12,0.38,0.28,6,automatic,nc,nc
2020-11-06T08:13:27.650Z,38.8120003,-122.815834,3.09,0.78,md,17,54,0.01088,0.01,nc,nc73478546,2020-11-06T08:39:06.434Z,"6km NW of The Geysers, CA",earthquake,0.3,0.81,0.13,2,automatic,nc,nc
2020-11-06T08:07:44.970Z,38.8341675,-122.810997,2.71,0.56,md,11,65,0.01078,0.03,nc,nc73478541,2020-11-06T08:29:04.369Z,"8km W of Cobb, CA",earthquake,0.39,1.12,,1,automatic,nc,nc
2020-11-06T08:05:29.960Z,19.0935,-67.9945,11,3.37,md,14,261,0.6969,0.37,pr,pr2020311002,2020-11-06T16:07:54.995Z,"71 km NE of Punta Cana, Dominican Republic",earthquake,3.66,4.86,0.09,7,reviewed,pr,pr
2020-11-06T08:03:11.720Z,35.6675,-117.5495,4.89,1.38,ml,21,72,0.153,0.19,ci,ci39458855,2020-11-06T14:14:56.640Z,"12km ENE of Ridgecrest, CA",earthquake,0.33,1.08,0.197,20,reviewed,ci,ci
2020-11-06T08:02:06.080Z,38.8116684,-122.8231659,2.4,0.57,md,18,59,0.005466,0.02,nc,nc73478526,2020-11-06T08:18:05.293Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.57,,1,automatic,nc,nc
2020-11-06T08:01:43.570Z,39.6805,-123.9495,2.81,2.07,md,19,179,0.246,0.1,nc,nc73478536,2020-11-10T01:08:06.262Z,"11km WSW of Cape Vizcaino, CA",earthquake,0.27,1.29,0.108,20,reviewed,nc,nc
2020-11-06T08:00:11.509Z,36.52583333,-98.98966667,7.98,1.05,ml,29,142,0.04769064147,0.12,ok,ok2020vuzu,2020-11-06T17:41:58.329Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.17,13,reviewed,ok,ok
2020-11-06T07:58:20.948Z,67.3332,-156.1498,0,2.6,ml,,,,0.81,ak,ak020eagnfym,2020-11-06T08:17:10.040Z,"57 km NE of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-06T07:55:43.020Z,47.7888333,-113.9155,9.41,0.13,ml,5,228,0.099,0.03,mb,mb80473544,2020-11-07T00:20:00.750Z,"12 km ENE of Finley Point, Montana",earthquake,0.91,2.24,,0,reviewed,mb,mb
2020-11-06T07:55:20.640Z,39.7941666,-123.1806641,4.25,2.14,md,9,124,0.2307,0.1,nc,nc73478521,2020-11-06T09:54:04.924Z,"6km E of Covelo, CA",earthquake,0.51,2.65,0.19,7,automatic,nc,nc
2020-11-06T07:54:10.480Z,38.1508,-118.0278,1,1.1,ml,17,119.37,0.032,0.14,nn,nn00782054,2020-11-06T08:04:27.219Z,"27 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-06T07:51:37.460Z,38.1597,-117.9318,11.8,1,ml,12,98.58,0.018,0.11,nn,nn00782051,2020-11-06T07:54:48.494Z,"Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-11-06T07:49:07.180Z,17.9441,-66.8418,16,2.09,md,11,200,0.0486,0.13,pr,pr2020311001,2020-11-06T08:27:02.395Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.71,0.55,0.16,4,reviewed,pr,pr
2020-11-06T07:38:54.667Z,40.1506,71.6484,27.82,5.2,mb,,37,0.677,0.43,us,us7000cb81,2020-11-06T08:39:46.404Z,"22 km NW of Shohimardon, Uzbekistan",earthquake,5.7,4.1,0.057,102,reviewed,us,us
2020-11-06T07:33:38.130Z,47.527,-114.0265,4.79,-0.13,ml,5,129,0.026,0.09,mb,mb80473549,2020-11-07T00:23:42.900Z,"5 km E of Ronan, Montana",earthquake,1.04,1.68,,0,reviewed,mb,mb
2020-11-06T07:29:22.562Z,61.6395,-150.3717,53.9,1.5,ml,,,,0.5,ak,ak020eagh8bf,2020-11-06T07:33:51.092Z,"13 km NE of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-06T07:23:13.120Z,38.7960014,-122.7360001,1.17,1.12,md,14,100,0.0191,0.04,nc,nc73478516,2020-11-06T08:47:04.492Z,"3km NE of The Geysers, CA",earthquake,0.28,0.74,0.36,4,automatic,nc,nc
2020-11-06T07:13:08.869Z,36.50666667,-99.00283333,9.41,0.54,ml,24,91,0.05128993517,0.24,ok,ok2020vuyg,2020-11-09T22:55:10.802Z,"6 km NNE of Quinlan, Oklahoma",earthquake,,0.9,0.11,5,reviewed,ok,ok
2020-11-06T07:11:05.879Z,36.5285,-98.98966667,7.9,0.89,ml,23,104,0.04679081805,0.08,ok,ok2020vuye,2020-11-09T22:49:51.375Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.12,4,reviewed,ok,ok
2020-11-06T07:10:52.940Z,38.167,-117.9003,3.7,1.3,ml,14,110.17,0.017,0.12,nn,nn00782048,2020-11-06T07:52:27.266Z,"30 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-06T07:05:22.930Z,33.965,-116.3215,9.99,0.73,ml,31,49,0.07648,0.14,ci,ci39458847,2020-11-06T18:05:26.506Z,"17km E of Desert Hot Springs, CA",earthquake,0.19,0.44,0.123,11,reviewed,ci,ci
2020-11-06T07:04:24.780Z,36.52266667,-98.9895,7.41,0.82,ml,19,146,0.04859046489,0.07,ok,ok2020vuxy,2020-11-09T15:13:46.586Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.14,9,reviewed,ok,ok
2020-11-06T06:37:07.400Z,36.89966667,-98.8155,6.7,1.09,ml,26,179,0.03509311353,0.26,ok,ok2020vuxb,2020-11-09T15:41:52.735Z,"16 km NW of Alva, Oklahoma",earthquake,,0.6,0.26,6,reviewed,ok,ok
2020-11-06T06:33:07.010Z,38.8284988,-122.8151703,2.14,0.56,md,11,76,0.006467,0.01,nc,nc73478501,2020-11-06T07:30:04.975Z,"8km NW of The Geysers, CA",earthquake,0.31,0.9,,1,automatic,nc,nc
2020-11-06T06:20:34.914Z,61.8975,-152.0518,112.7,2.2,ml,,,,0.46,ak,ak020eaftw5m,2020-11-06T07:16:38.040Z,"35 km WSW of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-06T06:20:07.790Z,-7.4682,128.401,139.48,5.2,mb,,60,2.916,0.73,us,us7000cb7i,2020-11-06T06:36:56.040Z,"193 km NE of Lospalos, Timor Leste",earthquake,7.5,6.7,0.076,57,reviewed,us,us
2020-11-06T06:20:06.489Z,31.6276,-109.1479,19.67,3,ml,,90,0.275,0.4,us,us7000cb7d,2020-11-06T07:00:11.040Z,"25 km SSW of Rodeo, New Mexico",earthquake,2.5,7.2,0.057,40,reviewed,us,us
2020-11-06T06:18:31.913Z,63.211,-152.7605,5,2.1,ml,,,,0.66,ak,ak020eaftgj6,2020-11-06T06:31:14.434Z,"63 km SW of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-06T06:17:31.839Z,36.522,-98.99166667,7.73,0.21,ml,15,148,0.04859046489,0.1,ok,ok2020vuwl,2020-11-09T17:11:00.802Z,"8 km NNE of Quinlan, Oklahoma",earthquake,,0.4,0.24,4,reviewed,ok,ok
2020-11-06T06:17:02.390Z,36.52116667,-98.99433333,7.21,0.45,ml,15,151,0.04769064147,0.06,ok,ok2020vuwk,2020-11-09T17:02:08.467Z,"8 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.31,5,reviewed,ok,ok
2020-11-06T06:09:20.940Z,36.52583333,-98.993,7.73,1.13,ml,30,144,0.04589099462,0.1,ok,ok2020vuwd,2020-11-09T15:00:05.605Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.19,13,reviewed,ok,ok
2020-11-06T06:07:58.329Z,36.52733333,-98.99466667,7.93,1.14,ml,29,143,0.04409134777,0.13,ok,ok2020vuwc,2020-11-09T15:37:38.415Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.21,13,reviewed,ok,ok
2020-11-06T06:06:07.379Z,36.53583333,-98.98266667,5.94,1.46,ml,46,102,0.04859046489,0.32,ok,ok2020vuwa,2020-11-09T14:04:45.934Z,"10 km WSW of Waynoka, Oklahoma",earthquake,,0.5,0.17,22,reviewed,ok,ok
2020-11-06T06:04:26.210Z,32.753,-115.8195,8.75,1.12,ml,22,87,0.1239,0.21,ci,ci39458831,2020-11-06T17:51:40.964Z,"16km E of Ocotillo, CA",earthquake,0.33,0.94,0.182,13,reviewed,ci,ci
2020-11-06T06:01:35.790Z,36.5011667,-81.0991667,0.76,0.42,md,4,213,0.01663,0.05,se,se60116523,2020-11-06T16:54:04.140Z,"2 km ESE of Sparta, North Carolina",earthquake,0.43,1.89,0.07,4,reviewed,se,se
2020-11-06T06:01:24.330Z,36.5046667,-81.0988333,2.33,1.27,md,5,215,0.01608,0.1,se,se60313952,2020-11-08T21:41:27.040Z,"1 km E of Sparta, North Carolina",earthquake,0.56,0.9,0.265,5,reviewed,se,se
2020-11-06T06:00:18.060Z,33.3301667,-116.295,11.24,0.76,ml,21,99,0.03436,0.2,ci,ci39458815,2020-11-06T14:14:57.077Z,"11km NE of Borrego Springs, CA",earthquake,0.35,0.59,0.202,19,reviewed,ci,ci
2020-11-06T05:48:51.689Z,36.52716667,-98.9925,7.76,0.95,ml,27,142,0.0449911712,0.1,ok,ok2020vuvl,2020-11-09T15:33:55.189Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.2,13,reviewed,ok,ok
2020-11-06T05:46:55.659Z,36.52883333,-98.99116667,7.56,1.37,ml,38,127,0.0449911712,0.12,ok,ok2020vuvk,2020-11-09T15:27:03.080Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.21,18,reviewed,ok,ok
2020-11-06T05:43:48.820Z,35.86,-117.6793333,8.01,0.63,ml,18,53,0.07982,0.1,ci,ci39458703,2020-11-06T17:34:34.155Z,"22km ESE of Little Lake, CA",earthquake,0.15,0.44,0.09,5,reviewed,ci,ci
2020-11-06T05:38:21.560Z,36.5016667,-81.0941667,2.22,-0.41,md,4,209,0.01259,0.08,se,se60313947,2020-11-09T17:20:55.590Z,"2 km E of Sparta, North Carolina",earthquake,0.57,0.93,0.134,4,reviewed,se,se
2020-11-06T05:15:59.969Z,36.52733333,-98.99066667,7.71,1.14,ml,27,141,0.04679081805,0.09,ok,ok2020vuuj,2020-11-09T14:16:56.922Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.21,13,reviewed,ok,ok
2020-11-06T05:02:41.810Z,19.2191666666667,-155.398833333333,31.15,1.71,md,38,164,,0.11,hv,hv72219902,2020-11-06T21:51:37.660Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.47,0.77,0.0370633912736946,17,reviewed,hv,hv
2020-11-06T04:50:10.550Z,37.7911667,-121.9406667,7.88,0.79,md,13,133,0.07911,0.05,nc,nc73478491,2020-11-09T20:34:04.976Z,"4km ENE of San Ramon, CA",earthquake,0.24,0.7,0.11,11,reviewed,nc,nc
2020-11-06T04:17:56.829Z,38.1532,-117.9345,11.9,0.9,ml,19,95.04,0.024,0.2329,nn,nn00782044,2020-11-06T17:51:52.421Z,"30 km SSE of Mina, Nevada",earthquake,,1.1,0.29,9,reviewed,nn,nn
2020-11-06T04:14:27.970Z,19.4308338165283,-155.270492553711,0.709999978542328,1.80999994,md,13,126,,0.170000002,hv,hv72219872,2020-11-06T04:17:23.450Z,"4 km WSW of Volcano, Hawaii",earthquake,0.32,0.400000006,0.769999981,7,automatic,hv,hv
2020-11-06T04:12:49.899Z,36.53716667,-98.98266667,7.34,0.33,ml,11,151,0.04859046489,0.09,ok,ok2020vush,2020-11-09T16:51:13.674Z,"10 km WSW of Waynoka, Oklahoma",earthquake,,0.8,0.26,3,reviewed,ok,ok
2020-11-06T04:10:14.169Z,36.52866667,-98.991,8.09,0.67,ml,21,152,0.04589099462,0.07,ok,ok2020vusf,2020-11-09T15:22:25.261Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.4,0.18,9,reviewed,ok,ok
2020-11-06T04:00:15.680Z,33.2366667,-116.0086667,5.14,1.13,ml,40,87,0.04735,0.22,ci,ci39458695,2020-11-06T17:29:54.790Z,"8km SW of Salton City, CA",earthquake,0.25,0.57,0.109,29,reviewed,ci,ci
2020-11-06T03:51:25.450Z,37.6066667,-118.9035,2.35,-0.12,md,7,212,0.01082,0.04,nc,nc73478486,2020-11-06T16:50:21.334Z,"7km ESE of Mammoth Lakes, CA",earthquake,1.38,31.61,0.304,5,reviewed,nc,nc
2020-11-06T03:43:40.920Z,36.52466667,-98.99166667,7.77,0.66,ml,18,145,0.04679081805,0.1,ok,ok2020vuri,2020-11-09T15:16:45.768Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.14,8,reviewed,ok,ok
2020-11-06T03:39:41.700Z,36.0801667,-117.8496667,2.83,1.01,ml,21,53,0.03757,0.14,ci,ci39458687,2020-11-06T17:20:07.882Z,"10km ENE of Coso Junction, CA",earthquake,0.18,0.51,0.179,11,reviewed,ci,ci
2020-11-06T03:37:41.939Z,36.53216667,-98.98716667,7.46,1.72,ml,55,64,0,0.17,ok,ok2020vurd,2020-11-06T13:55:56.409Z,"10 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.26,26,reviewed,ok,ok
2020-11-06T03:35:40.920Z,36.52883333,-98.9875,7.87,0.74,ml,22,137,0.04769064147,0.13,ok,ok2020vurb,2020-11-09T16:35:56.452Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.18,10,reviewed,ok,ok
2020-11-06T03:32:40.990Z,44.2873333,-115.05,4.67,1.98,ml,11,77,0.858,0.23,mb,mb80473374,2020-11-10T00:17:01.000Z,"11 km NW of Stanley, Idaho",earthquake,0.61,1.52,0.11,5,reviewed,mb,mb
